incident_id,repository,variant,status,available,unavailable_reason,candidate_recall_at_5,candidate_recall_at_10,candidate_recall_at_20,reciprocal_rank,file_hit_at_3,symbol_hit_at_3,contract_correct,gold_contracts,predicted_contract,joint_hit_at_3,coverage,false_localization,candidate_count,context_lines,search_space_reduction,runtime_ms,evidence_request_count,route,top_k_signature,trajectory,evidence_requests
bugsinpy-pandas-73,pandas-dev/pandas,R1,DIAGNOSIS_CONFIRMED,True,,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,"[""CONFIGURATION"", ""DATA_CONTRACT""]",DATA_CONTRACT,1.0,1.0,0.0,20,20,0.9982192146736711,0.0,0,DATAFLOW_ASSERTION,"[""class:pandas/tests/frame/test_arithmetic.py::TestFrameArithmetic"",""class:pandas/core/series.py::Series"",""class:pandas/core/frame.py::DataFrame"",""class:pandas/core/indexes/base.py::Index"",""class:pandas/io/pytables.py::AppendableFrameTable"",""class:pandas/util/_decorators.py::Appender"",""function:pandas/util/_decorators.py::Appender.__init__"",""class:pandas/tseries/offsets.py::BQuarterBegin"",""function:pandas/util/_decorators.py::Appender.__call__"",""class:pandas/core/computation/pytables.py::BinOp""]",[],[]
bugsinpy-pandas-73,pandas-dev/pandas,R3,DIAGNOSIS_CONFIRMED,True,,1.0,1.0,1.0,0.2,0.0,0.0,1.0,"[""CONFIGURATION"", ""DATA_CONTRACT""]",DATA_CONTRACT,0.0,1.0,1.0,20,20,0.9982192146736711,0.0,0,DATAFLOW_ASSERTION,"[""class:pandas/tests/frame/test_arithmetic.py::TestFrameArithmetic"",""function:pandas/_testing.py::assert_index_equal"",""class:pandas/_testing.py::RNGContext"",""class:pandas/core/series.py::Series"",""class:pandas/core/frame.py::DataFrame"",""class:pandas/core/indexes/base.py::Index"",""class:pandas/io/pytables.py::AppendableFrameTable"",""class:pandas/__init__.py::Panel"",""class:pandas/util/_decorators.py::Appender"",""function:pandas/__init__.py::__Datetime.__getattr__""]",[],[]
bugsinpy-pandas-73,pandas-dev/pandas,R5,DIAGNOSIS_CONFIRMED,True,,1.0,1.0,1.0,0.2,0.0,0.0,1.0,"[""CONFIGURATION"", ""DATA_CONTRACT""]",DATA_CONTRACT,0.0,1.0,1.0,20,20,0.9982192146736711,0.0,0,DATAFLOW_ASSERTION,"[""class:pandas/tests/frame/test_arithmetic.py::TestFrameArithmetic"",""function:pandas/_testing.py::assert_index_equal"",""class:pandas/_testing.py::RNGContext"",""class:pandas/core/series.py::Series"",""class:pandas/core/frame.py::DataFrame"",""class:pandas/core/indexes/base.py::Index"",""class:pandas/io/pytables.py::AppendableFrameTable"",""class:pandas/__init__.py::Panel"",""class:pandas/util/_decorators.py::Appender"",""function:pandas/__init__.py::__Datetime.__getattr__""]",[],[]
bugsinpy-pandas-73,pandas-dev/pandas,R6,DIAGNOSIS_CONFIRMED,True,,1.0,1.0,1.0,0.2,0.0,0.0,1.0,"[""CONFIGURATION"", ""DATA_CONTRACT""]",DATA_CONTRACT,0.0,1.0,1.0,20,20,0.9982192146736711,0.0,1,DATAFLOW_ASSERTION,"[""class:pandas/tests/frame/test_arithmetic.py::TestFrameArithmetic"",""function:pandas/_testing.py::assert_index_equal"",""class:pandas/_testing.py::RNGContext"",""class:pandas/core/series.py::Series"",""class:pandas/core/frame.py::DataFrame"",""class:pandas/core/indexes/base.py::Index"",""class:pandas/io/pytables.py::AppendableFrameTable"",""class:pandas/__init__.py::Panel"",""class:pandas/util/_decorators.py::Appender"",""function:pandas/__init__.py::__Datetime.__getattr__""]",[],"[{""command"": [""python"", ""-m"", ""pytest"", ""pandas/tests/frame/test_arithmetic.py::TestFrameFlexArithmetic::test_floordiv_axis0"", ""-x"", ""-vv"", ""--showlocals""], ""distinguished_hypotheses"": [""class:pandas/tests/frame/test_arithmetic.py::TestFrameArithmetic"", ""function:pandas/_testing.py::assert_index_equal"", ""class:pandas/_testing.py::RNGContext""], ""estimated_cost"": 1.0, ""expected_observation"": ""runtime types and values at the top candidate frames"", ""safety_level"": ""READ_ONLY_TEST_EXECUTION"", ""timeout_seconds"": 300, ""utility"": 3.0756589413648245}]"
bugsinpy-httpie-3,jakubroztocil/httpie,R0,DIAGNOSIS_CONFIRMED,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""CONFIGURATION""]",SERIALIZATION,0.0,1.0,1.0,20,20,0.9479166666666666,0.0,0,CONFIGURATION_MATCHER,"[""function:httpie/core.py::main"",""function:httpie/plugins/manager.py::PluginManager.load_installed_plugins"",""function:httpie/core.py::decode_args"",""function:httpie/downloads.py::Download.failed"",""function:httpie/downloads.py::Download.pre_request"",""function:httpie/input.py::HTTPieArgumentParser.parse_args"",""class:httpie/context.py::Environment"",""function:httpie/client.py::get_requests_session"",""function:httpie/input.py::HTTPieArgumentParser._process_output_options"",""function:httpie/input.py::HTTPieArgumentParser._setup_standard_streams""]",[],[]
bugsinpy-httpie-3,jakubroztocil/httpie,R1,DIAGNOSIS_CONFIRMED,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""CONFIGURATION""]",SERIALIZATION,0.0,1.0,1.0,20,20,0.9479166666666666,0.0,0,CONFIGURATION_MATCHER,"[""function:httpie/core.py::main"",""class:httpie/input.py::AuthCredentials"",""function:httpie/sessions.py::get_response"",""class:httpie/downloads.py::ContentRangeError"",""function:httpie/client.py::get_response"",""function:tests/utils.py::http"",""function:httpie/input.py::HTTPieArgumentParser.parse_args"",""function:httpie/context.py::Environment.config"",""function:httpie/client.py::get_requests_kwargs"",""function:httpie/config.py::BaseConfigDict.load""]",[],[]
bugsinpy-httpie-3,jakubroztocil/httpie,R3,DIAGNOSIS_CONFIRMED,True,,0.0,1.0,1.0,0.16666666666666666,0.0,0.0,0.0,"[""CONFIGURATION""]",SERIALIZATION,0.0,1.0,1.0,20,20,0.9479166666666666,0.0,0,CONFIGURATION_MATCHER,"[""function:httpie/client.py::get_response"",""function:httpie/sessions.py::get_response"",""function:httpie/core.py::main"",""class:httpie/input.py::AuthCredentials"",""class:httpie/downloads.py::ContentRangeError"",""function:httpie/sessions.py::Session.update_headers"",""class:httpie/output/formatters/xml.py::XMLFormatter"",""function:tests/utils.py::http"",""function:httpie/context.py::Environment.config"",""function:httpie/client.py::get_requests_kwargs""]",[],[]
bugsinpy-httpie-3,jakubroztocil/httpie,R5,DIAGNOSIS_CONFIRMED,True,,0.0,1.0,1.0,0.16666666666666666,0.0,0.0,0.0,"[""CONFIGURATION""]",SERIALIZATION,0.0,1.0,1.0,20,20,0.9479166666666666,0.0,0,CONFIGURATION_MATCHER,"[""function:httpie/client.py::get_response"",""function:httpie/sessions.py::get_response"",""function:httpie/core.py::main"",""class:httpie/input.py::AuthCredentials"",""class:httpie/downloads.py::ContentRangeError"",""function:httpie/sessions.py::Session.update_headers"",""class:httpie/output/formatters/xml.py::XMLFormatter"",""function:tests/utils.py::http"",""function:httpie/context.py::Environment.config"",""function:httpie/client.py::get_requests_kwargs""]",[],[]
bugsinpy-httpie-3,jakubroztocil/httpie,R6,DIAGNOSIS_CONFIRMED,True,,0.0,1.0,1.0,0.16666666666666666,0.0,0.0,0.0,"[""CONFIGURATION""]",SERIALIZATION,0.0,1.0,1.0,20,20,0.9479166666666666,0.0,1,CONFIGURATION_MATCHER,"[""function:httpie/client.py::get_response"",""function:httpie/sessions.py::get_response"",""function:httpie/core.py::main"",""class:httpie/input.py::AuthCredentials"",""class:httpie/downloads.py::ContentRangeError"",""function:httpie/sessions.py::Session.update_headers"",""class:httpie/output/formatters/xml.py::XMLFormatter"",""function:tests/utils.py::http"",""function:httpie/context.py::Environment.config"",""function:httpie/client.py::get_requests_kwargs""]",[],"[{""command"": [""python"", ""-m"", ""pytest"", ""tests/test_sessions.py::TestSession::test_download_in_session"", ""-x"", ""-vv"", ""--showlocals""], ""distinguished_hypotheses"": [""function:httpie/client.py::get_response"", ""function:httpie/sessions.py::get_response"", ""function:httpie/core.py::main""], ""estimated_cost"": 1.0, ""expected_observation"": ""runtime types and values at the top candidate frames"", ""safety_level"": ""READ_ONLY_TEST_EXECUTION"", ""timeout_seconds"": 300, ""utility"": 3.2958019066210573}]"
bugsinpy-fastapi-6,tiangolo/fastapi,R0,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,0.5,1.0,1.0,0.0,"[""DATA_CONTRACT""]",UNKNOWN_CONTRACT,0.0,1.0,0.0,20,20,0.9866577718478986,0.0,0,GLOBAL_MULTI_OBLIGATION,"[""function:fastapi/dependencies/utils.py::request_params_to_args"",""function:fastapi/dependencies/utils.py::request_body_to_args"",""class:fastapi/applications.py::FastAPI"",""function:fastapi/applications.py::FastAPI.post"",""class:fastapi/dependencies/models.py::Dependant"",""function:fastapi/dependencies/models.py::Dependant.__init__"",""function:fastapi/dependencies/utils.py::get_dependant"",""function:fastapi/dependencies/utils.py::solve_dependencies"",""function:fastapi/encoders.py::generate_encoders_by_class_tuples"",""function:fastapi/encoders.py::jsonable_encoder""]",[],[]
bugsinpy-fastapi-6,tiangolo/fastapi,R1,DIAGNOSIS_CANDIDATES,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""DATA_CONTRACT""]",UNKNOWN_CONTRACT,0.0,1.0,0.0,20,20,0.9866577718478986,0.0,0,GLOBAL_MULTI_OBLIGATION,"[""file:tests/test_forms_from_non_typing_sequences.py"",""function:fastapi/applications.py::FastAPI.__init__"",""function:fastapi/param_functions.py::Form"",""class:fastapi/openapi/models.py::APIKey"",""function:fastapi/routing.py::APIRoute.__init__"",""class:fastapi/security/oauth2.py::OAuth2PasswordRequestForm"",""function:fastapi/params.py::Body.__init__"",""function:fastapi/dependencies/utils.py::get_dependant"",""function:fastapi/dependencies/utils.py::get_body_field"",""class:fastapi/security/oauth2.py::OAuth2""]",[],[]
bugsinpy-fastapi-6,tiangolo/fastapi,R3,DIAGNOSIS_CANDIDATES,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""DATA_CONTRACT""]",UNKNOWN_CONTRACT,0.0,1.0,0.0,20,20,0.9866577718478986,0.0,0,GLOBAL_MULTI_OBLIGATION,"[""file:tests/test_forms_from_non_typing_sequences.py"",""function:fastapi/applications.py::FastAPI.post"",""function:fastapi/applications.py::FastAPI.__init__"",""function:fastapi/routing.py::APIRouter.api_route.decorator"",""function:fastapi/param_functions.py::Form"",""function:fastapi/routing.py::APIRoute.__init__"",""function:fastapi/routing.py::APIRouter.post"",""function:fastapi/params.py::Body.__init__"",""function:fastapi/routing.py::APIRouter.add_api_route"",""class:fastapi/security/oauth2.py::OAuth2PasswordRequestForm""]",[],[]
bugsinpy-fastapi-6,tiangolo/fastapi,R5,DIAGNOSIS_CANDIDATES,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""DATA_CONTRACT""]",UNKNOWN_CONTRACT,0.0,1.0,0.0,20,20,0.9866577718478986,0.0,0,GLOBAL_MULTI_OBLIGATION,"[""file:tests/test_forms_from_non_typing_sequences.py"",""function:fastapi/applications.py::FastAPI.post"",""function:fastapi/applications.py::FastAPI.__init__"",""function:fastapi/routing.py::APIRouter.api_route.decorator"",""function:fastapi/param_functions.py::Form"",""function:fastapi/routing.py::APIRoute.__init__"",""function:fastapi/routing.py::APIRouter.post"",""function:fastapi/params.py::Body.__init__"",""function:fastapi/routing.py::APIRouter.add_api_route"",""class:fastapi/security/oauth2.py::OAuth2PasswordRequestForm""]",[],[]
bugsinpy-fastapi-6,tiangolo/fastapi,R6,DIAGNOSIS_CANDIDATES,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""DATA_CONTRACT""]",UNKNOWN_CONTRACT,0.0,1.0,0.0,20,20,0.9866577718478986,0.0,1,GLOBAL_MULTI_OBLIGATION,"[""file:tests/test_forms_from_non_typing_sequences.py"",""function:fastapi/applications.py::FastAPI.post"",""function:fastapi/applications.py::FastAPI.__init__"",""function:fastapi/routing.py::APIRouter.api_route.decorator"",""function:fastapi/param_functions.py::Form"",""function:fastapi/routing.py::APIRoute.__init__"",""function:fastapi/routing.py::APIRouter.post"",""function:fastapi/params.py::Body.__init__"",""function:fastapi/routing.py::APIRouter.add_api_route"",""class:fastapi/security/oauth2.py::OAuth2PasswordRequestForm""]",[],"[{""command"": [""python"", ""-m"", ""pytest"", ""tests/test_forms_from_non_typing_sequences.py::test_python_list_param_as_form"", ""-x"", ""-vv"", ""--showlocals""], ""distinguished_hypotheses"": [""file:tests/test_forms_from_non_typing_sequences.py"", ""function:fastapi/applications.py::FastAPI.post"", ""function:fastapi/applications.py::FastAPI.__init__""], ""estimated_cost"": 1.0, ""expected_observation"": ""runtime types and values at the top candidate frames"", ""safety_level"": ""READ_ONLY_TEST_EXECUTION"", ""timeout_seconds"": 300, ""utility"": 2.896167863250157}]"
bugsinpy-tornado-15,tornadoweb/tornado,R0,DIAGNOSIS_CONFIRMED,True,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[""ARTIFACT_PROVENANCE"", ""CONFIGURATION""]",ARTIFACT_PROVENANCE,0.0,1.0,1.0,20,20,0.9935421375524701,0.0,0,EXECUTED_SLICE_GRAPH,"[""class:tornado/ioloop.py::PollIOLoop"",""function:tornado/web.py::RequestHandler.clear"",""file:tornado/__init__.py"",""class:tornado/concurrent.py::DummyExecutor"",""function:tornado/concurrent.py::DummyExecutor.submit"",""class:tornado/concurrent.py::Future"",""function:tornado/concurrent.py::Future.__del__"",""function:tornado/concurrent.py::Future.__init__"",""function:tornado/concurrent.py::Future._check_done"",""function:tornado/concurrent.py::Future._clear_tb_log""]",[],[]
bugsinpy-tornado-15,tornadoweb/tornado,R1,DIAGNOSIS_CANDIDATES,True,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[""ARTIFACT_PROVENANCE"", ""CONFIGURATION""]",ARTIFACT_PROVENANCE,0.0,1.0,0.0,20,20,0.9935421375524701,0.0,0,EXECUTED_SLICE_GRAPH,"[""function:tornado/http1connection.py::HTTP1Connection._read_message"",""function:tornado/gen.py::_argument_adapter.wrapper"",""function:tornado/concurrent.py::Future.add_done_callback"",""function:tornado/gen.py::Runner.run"",""function:tornado/web.py::RequestHandler.finish"",""function:tornado/stack_context.py::wrap"",""function:tornado/ioloop.py::IOLoop.start"",""function:tornado/httputil.py::HTTPHeaders.update"",""function:tornado/ioloop.py::IOLoop.current"",""class:tornado/gen.py::BadYieldError""]",[],[]
bugsinpy-tornado-15,tornadoweb/tornado,R3,DIAGNOSIS_CONFIRMED,True,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[""ARTIFACT_PROVENANCE"", ""CONFIGURATION""]",ARTIFACT_PROVENANCE,0.0,1.0,1.0,20,20,0.9935421375524701,0.0,0,EXECUTED_SLICE_GRAPH,"[""function:tornado/testing.py::ExpectLog.__exit__"",""function:tornado/testing.py::_TestMethodWrapper.__call__"",""function:tornado/testing.py::AsyncTestCase.__init__"",""function:tornado/testing.py::ExpectLog.__enter__"",""function:tornado/httputil.py::HTTPHeaders.get"",""function:tornado/testing.py::AsyncHTTPTestCase.fetch"",""function:tornado/http1connection.py::HTTP1Connection._read_message"",""function:tornado/http1connection.py::HTTP1Connection._can_keep_alive"",""function:tornado/http1connection.py::HTTP1Connection._read_body"",""function:tornado/http1connection.py::_GzipMessageDelegate.headers_received""]",[],[]
bugsinpy-tornado-15,tornadoweb/tornado,R5,DIAGNOSIS_CONFIRMED,True,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[""ARTIFACT_PROVENANCE"", ""CONFIGURATION""]",ARTIFACT_PROVENANCE,0.0,1.0,1.0,20,20,0.9935421375524701,0.0,0,EXECUTED_SLICE_GRAPH,"[""function:tornado/testing.py::ExpectLog.__exit__"",""function:tornado/testing.py::_TestMethodWrapper.__call__"",""function:tornado/testing.py::AsyncTestCase.__init__"",""function:tornado/testing.py::ExpectLog.__enter__"",""function:tornado/httputil.py::HTTPHeaders.get"",""function:tornado/testing.py::AsyncHTTPTestCase.fetch"",""function:tornado/http1connection.py::HTTP1Connection._read_message"",""function:tornado/http1connection.py::HTTP1Connection._can_keep_alive"",""function:tornado/http1connection.py::HTTP1Connection._read_body"",""function:tornado/http1connection.py::_GzipMessageDelegate.headers_received""]",[],[]
bugsinpy-tornado-15,tornadoweb/tornado,R6,DIAGNOSIS_CONFIRMED,True,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[""ARTIFACT_PROVENANCE"", ""CONFIGURATION""]",ARTIFACT_PROVENANCE,0.0,1.0,1.0,20,20,0.9935421375524701,0.0,1,EXECUTED_SLICE_GRAPH,"[""function:tornado/testing.py::ExpectLog.__exit__"",""function:tornado/testing.py::_TestMethodWrapper.__call__"",""function:tornado/testing.py::AsyncTestCase.__init__"",""function:tornado/testing.py::ExpectLog.__enter__"",""function:tornado/httputil.py::HTTPHeaders.get"",""function:tornado/testing.py::AsyncHTTPTestCase.fetch"",""function:tornado/http1connection.py::HTTP1Connection._read_message"",""function:tornado/http1connection.py::HTTP1Connection._can_keep_alive"",""function:tornado/http1connection.py::HTTP1Connection._read_body"",""function:tornado/http1connection.py::_GzipMessageDelegate.headers_received""]",[],"[{""command"": [""python"", ""-m"", ""pytest"", ""tornado/test/web_test.py"", ""-x"", ""-vv"", ""--showlocals""], ""distinguished_hypotheses"": [""function:tornado/testing.py::ExpectLog.__exit__"", ""function:tornado/testing.py::_TestMethodWrapper.__call__"", ""function:tornado/testing.py::AsyncTestCase.__init__""], ""estimated_cost"": 1.0, ""expected_observation"": ""runtime types and values at the top candidate frames"", ""safety_level"": ""READ_ONLY_TEST_EXECUTION"", ""timeout_seconds"": 300, ""utility"": 3.0999333988610154}]"
bugsinpy-black-5,psf/black,R0,DIAGNOSIS_CANDIDATES,True,,0.0,1.0,1.0,0.125,0.0,0.0,0.0,"[""CONFIGURATION""]",UNKNOWN_CONTRACT,0.0,1.0,0.0,19,19,0.9713855421686747,0.0,0,EXECUTED_SLICE_GRAPH,"[""class:black.py::FileMode"",""class:blib2to3/pgen2/driver.py::Driver"",""function:blib2to3/pgen2/tokenize.py::group"",""class:blib2to3/pgen2/parse.py::ParseError"",""class:blib2to3/pgen2/parse.py::Parser"",""class:black.py::EmptyLineTracker"",""class:black.py::InvalidInput"",""class:black.py::Line"",""class:black.py::LineGenerator"",""class:blib2to3/pytree.py::Node""]",[],[]
bugsinpy-black-5,psf/black,R1,DIAGNOSIS_CANDIDATES,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""CONFIGURATION""]",UNKNOWN_CONTRACT,0.0,1.0,0.0,20,20,0.9698795180722891,0.0,0,EXECUTED_SLICE_GRAPH,"[""class:black.py::BracketTracker"",""class:blib2to3/pytree.py::Base"",""function:blib2to3/pgen2/driver.py::load_grammar"",""function:blib2to3/pgen2/pgen.py::ParserGenerator.parse_rhs"",""function:blib2to3/pgen2/pgen.py::ParserGenerator.make_grammar"",""function:blib2to3/pgen2/pgen.py::ParserGenerator.parse_atom"",""function:blib2to3/pygram.py::initialize"",""function:blib2to3/pgen2/pgen.py::ParserGenerator.gettoken"",""function:blib2to3/pgen2/pgen.py::ParserGenerator.make_dfa"",""function:blib2to3/pgen2/pgen.py::DFAState.__init__""]",[],[]
bugsinpy-black-5,psf/black,R3,DIAGNOSIS_CANDIDATES,True,,0.0,0.0,1.0,0.07692307692307693,0.0,0.0,0.0,"[""CONFIGURATION""]",UNKNOWN_CONTRACT,0.0,1.0,0.0,20,20,0.9698795180722891,0.0,0,EXECUTED_SLICE_GRAPH,"[""function:tests/test_black.py::read_data"",""class:black.py::BracketTracker"",""function:blib2to3/pgen2/driver.py::load_grammar"",""file:blib2to3/__init__.py"",""file:blib2to3/pgen2/__init__.py"",""class:black.py::FileMode"",""function:blib2to3/pgen2/pgen.py::DFAState.__init__"",""function:blib2to3/pgen2/pgen.py::ParserGenerator.make_grammar"",""function:blib2to3/pgen2/pgen.py::ParserGenerator.gettoken"",""class:blib2to3/pgen2/pgen.py::DFAState""]",[],[]
bugsinpy-black-5,psf/black,R5,DIAGNOSIS_CANDIDATES,True,,0.0,0.0,1.0,0.07692307692307693,0.0,0.0,0.0,"[""CONFIGURATION""]",UNKNOWN_CONTRACT,0.0,1.0,0.0,20,20,0.9698795180722891,0.0,0,EXECUTED_SLICE_GRAPH,"[""function:tests/test_black.py::read_data"",""class:black.py::BracketTracker"",""function:blib2to3/pgen2/driver.py::load_grammar"",""file:blib2to3/__init__.py"",""file:blib2to3/pgen2/__init__.py"",""class:black.py::FileMode"",""function:blib2to3/pgen2/pgen.py::DFAState.__init__"",""function:blib2to3/pgen2/pgen.py::ParserGenerator.make_grammar"",""function:blib2to3/pgen2/pgen.py::ParserGenerator.gettoken"",""class:blib2to3/pgen2/pgen.py::DFAState""]",[],[]
bugsinpy-black-5,psf/black,R6,DIAGNOSIS_CANDIDATES,True,,0.0,0.0,1.0,0.07692307692307693,0.0,0.0,0.0,"[""CONFIGURATION""]",UNKNOWN_CONTRACT,0.0,1.0,0.0,20,20,0.9698795180722891,0.0,1,EXECUTED_SLICE_GRAPH,"[""function:tests/test_black.py::read_data"",""class:black.py::BracketTracker"",""function:blib2to3/pgen2/driver.py::load_grammar"",""file:blib2to3/__init__.py"",""file:blib2to3/pgen2/__init__.py"",""class:black.py::FileMode"",""function:blib2to3/pgen2/pgen.py::DFAState.__init__"",""function:blib2to3/pgen2/pgen.py::ParserGenerator.make_grammar"",""function:blib2to3/pgen2/pgen.py::ParserGenerator.gettoken"",""class:blib2to3/pgen2/pgen.py::DFAState""]",[],"[{""command"": [""python"", ""-m"", ""pytest"", ""tests/test_black.py"", ""-x"", ""-vv"", ""--showlocals""], ""distinguished_hypotheses"": [""function:tests/test_black.py::read_data"", ""class:black.py::BracketTracker"", ""function:blib2to3/pgen2/driver.py::load_grammar""], ""estimated_cost"": 1.0, ""expected_observation"": ""runtime types and values at the top candidate frames"", ""safety_level"": ""READ_ONLY_TEST_EXECUTION"", ""timeout_seconds"": 300, ""utility"": 3.0869553649077734}]"
bugsinpy-thefuck-9,nvbn/thefuck,R0,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,0.5,1.0,1.0,0.0,"[""CONFIGURATION""]",UNKNOWN_CONTRACT,0.0,1.0,0.0,20,20,0.9745222929936306,0.0,0,CONFIGURATION_MATCHER,"[""class:thefuck/types.py::Rule"",""function:thefuck/rules/git_push.py::get_new_command"",""class:thefuck/shells/fish.py::Fish"",""class:thefuck/shells/generic.py::Generic"",""class:thefuck/conf.py::Settings"",""function:thefuck/shells/generic.py::Generic.split_command"",""class:thefuck/shells/zsh.py::Zsh"",""function:thefuck/specific/git.py::git_support"",""class:thefuck/types.py::Command"",""function:thefuck/utils.py::is_app""]",[],[]
bugsinpy-thefuck-9,nvbn/thefuck,R1,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,"[""CONFIGURATION""]",UNKNOWN_CONTRACT,0.0,1.0,0.0,20,20,0.9745222929936306,0.0,0,CONFIGURATION_MATCHER,"[""function:thefuck/specific/git.py::git_support"",""file:tests/rules/test_git_push.py"",""function:thefuck/rules/git_push.py::get_new_command"",""function:thefuck/utils.py::memoize.wrapper"",""function:thefuck/utils.py::replace_argument"",""function:thefuck/utils.py::is_app"",""function:thefuck/types.py::Command.script_parts"",""function:thefuck/shells/generic.py::Generic.split_command"",""class:thefuck/types.py::Command"",""function:thefuck/utils.py::memoize""]",[],[]
bugsinpy-thefuck-9,nvbn/thefuck,R3,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,0.25,0.0,0.0,0.0,"[""CONFIGURATION""]",UNKNOWN_CONTRACT,0.0,1.0,0.0,20,20,0.9745222929936306,0.0,0,CONFIGURATION_MATCHER,"[""function:thefuck/specific/git.py::git_support"",""file:thefuck/rules/git_push.py"",""file:tests/rules/test_git_push.py"",""function:thefuck/rules/git_push.py::get_new_command"",""function:thefuck/utils.py::memoize.wrapper"",""function:thefuck/utils.py::is_app"",""function:thefuck/utils.py::replace_argument"",""function:thefuck/types.py::Command.script_parts"",""function:thefuck/shells/generic.py::Generic.split_command"",""file:thefuck/specific/git.py""]",[],[]
bugsinpy-thefuck-9,nvbn/thefuck,R5,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,0.25,0.0,0.0,0.0,"[""CONFIGURATION""]",UNKNOWN_CONTRACT,0.0,1.0,0.0,20,20,0.9745222929936306,0.0,0,CONFIGURATION_MATCHER,"[""function:thefuck/specific/git.py::git_support"",""file:thefuck/rules/git_push.py"",""file:tests/rules/test_git_push.py"",""function:thefuck/rules/git_push.py::get_new_command"",""function:thefuck/utils.py::memoize.wrapper"",""function:thefuck/utils.py::is_app"",""function:thefuck/utils.py::replace_argument"",""function:thefuck/types.py::Command.script_parts"",""function:thefuck/shells/generic.py::Generic.split_command"",""file:thefuck/specific/git.py""]",[],[]
bugsinpy-thefuck-9,nvbn/thefuck,R6,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,0.25,0.0,0.0,0.0,"[""CONFIGURATION""]",UNKNOWN_CONTRACT,0.0,1.0,0.0,20,20,0.9745222929936306,0.0,1,CONFIGURATION_MATCHER,"[""function:thefuck/specific/git.py::git_support"",""file:thefuck/rules/git_push.py"",""file:tests/rules/test_git_push.py"",""function:thefuck/rules/git_push.py::get_new_command"",""function:thefuck/utils.py::memoize.wrapper"",""function:thefuck/utils.py::is_app"",""function:thefuck/utils.py::replace_argument"",""function:thefuck/types.py::Command.script_parts"",""function:thefuck/shells/generic.py::Generic.split_command"",""file:thefuck/specific/git.py""]",[],"[{""command"": [""python"", ""-m"", ""pytest"", ""tests/rules/test_git_push.py::test_get_new_command"", ""-x"", ""-vv"", ""--showlocals""], ""distinguished_hypotheses"": [""function:thefuck/specific/git.py::git_support"", ""file:thefuck/rules/git_push.py"", ""file:tests/rules/test_git_push.py""], ""estimated_cost"": 1.0, ""expected_observation"": ""runtime types and values at the top candidate frames"", ""safety_level"": ""READ_ONLY_TEST_EXECUTION"", ""timeout_seconds"": 300, ""utility"": 3.275782242585211}]"
bugsinpy-youtube-dl-37,ytdl-org/youtube-dl,R0,DIAGNOSIS_CONFIRMED,True,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[""SERIALIZATION""]",SERIALIZATION,0.0,1.0,1.0,19,19,0.9884498480243161,0.0,0,EXECUTED_SLICE_GRAPH,"[""class:youtube_dl/downloader/rtmp.py::RtmpFD"",""class:youtube_dl/FileDownloader.py::FileDownloader"",""class:youtube_dl/YoutubeDL.py::YoutubeDL"",""file:youtube_dl/__init__.py"",""class:youtube_dl/aes.py::aes_decrypt_text.Counter"",""file:youtube_dl/downloader/__init__.py"",""class:youtube_dl/downloader/common.py::FileDownloader"",""class:youtube_dl/downloader/f4m.py::F4mFD"",""class:youtube_dl/downloader/f4m.py::FlvReader"",""class:youtube_dl/downloader/f4m.py::HttpQuietDownloader""]",[],[]
