incident_id,repository,buggy_revision,split,runtime_evidence_status,method,graph_sha256,status,candidate_count,top_k_candidates,selected_cut,equivalent_cuts,coverage,joint_file_symbol_contract_hit_at_1,joint_file_symbol_contract_hit_at_3,mean_reciprocal_rank,contract_accuracy,abstained,false_localization,gold_atom_count,gold_changed_files,gold_scorer_version,limitations
psf__requests-2674,psf/requests,0be38a0c37c59c4b66ce908731da15b401655113,held_out,BUG_REPRODUCED_WITH_TRACE,B_GREEDY,8656de417aeb7b699caa06c2a4b8bbca4346836025c976b593feece0c5818804,INSUFFICIENT_EVIDENCE,3,"[{""confidence"": 0.9939265936916335, ""contract"": ""SERIALIZATION"", ""covered_obligations"": [""failing_test:0:test_requests.py::RequestsTestCase::test_BASICAUTH_TUPLE_HTTP_200_OK_GET"", ""failing_test:10:test_requests.py::TestTimeout::test_none_timeout"", ""failing_test:11:test_requests.py::TestTimeout::test_encoded_methods"", ""failing_test:1:test_requests.py::RequestsTestCase::test_HTTP_200_OK_GET_ALTERNATIVE"", ""failing_test:2:test_requests.py::RequestsTestCase::test_HTTP_200_OK_GET_WITH_PARAMS"", ""failing_test:3:test_requests.py::RequestsTestCase::test_HTTP_200_OK_HEAD"", ""failing_test:4:test_requests.py::RequestsTestCase::test_auth_is_retained_for_redirect_on_host"", ""failing_test:5:test_requests.py::RequestsTestCase::test_different_encodings_dont_break_post"", ""failing_test:6:test_requests.py::RequestsTestCase::test_manual_redirect_with_partial_body_read"", ""failing_test:7:test_requests.py::RequestsTestCase::test_mixed_case_scheme_acceptable"", ""failing_test:8:test_requests.py::RequestsTestCase::test_prepared_from_session"", ""failing_test:9:test_requests.py::RequestsTestCase::test_unicode_multipart_post""], ""estimated_cost"": 1.6931471805599454, ""evidence_refs"": [""evidence:loads:90f27ff248f170c4""], ""file_path"": ""requests/models.py"", ""node_id"": ""serialized_artifact:requests/models.py::self.content.decode(encoding)"", ""repository"": ""psf/requests"", ""score"": 40.83068528194401, ""side_effect_risk"": 0.05, ""symbol"": ""self.content.decode(encoding)""}, {""confidence"": 0.9939265936916335, ""contract"": ""SERIALIZATION"", ""covered_obligations"": [""failing_test:0:test_requests.py::RequestsTestCase::test_BASICAUTH_TUPLE_HTTP_200_OK_GET"", ""failing_test:10:test_requests.py::TestTimeout::test_none_timeout"", ""failing_test:11:test_requests.py::TestTimeout::test_encoded_methods"", ""failing_test:1:test_requests.py::RequestsTestCase::test_HTTP_200_OK_GET_ALTERNATIVE"", ""failing_test:2:test_requests.py::RequestsTestCase::test_HTTP_200_OK_GET_WITH_PARAMS"", ""failing_test:3:test_requests.py::RequestsTestCase::test_HTTP_200_OK_HEAD"", ""failing_test:4:test_requests.py::RequestsTestCase::test_auth_is_retained_for_redirect_on_host"", ""failing_test:5:test_requests.py::RequestsTestCase::test_different_encodings_dont_break_post"", ""failing_test:6:test_requests.py::RequestsTestCase::test_manual_redirect_with_partial_body_read"", ""failing_test:7:test_requests.py::RequestsTestCase::test_mixed_case_scheme_acceptable"", ""failing_test:8:test_requests.py::RequestsTestCase::test_prepared_from_session"", ""failing_test:9:test_requests.py::RequestsTestCase::test_unicode_multipart_post""], ""estimated_cost"": 1.6931471805599454, ""evidence_refs"": [""evidence:loads:e50f00ff6e59ab01""], ""file_path"": ""requests/models.py"", ""node_id"": ""serialized_artifact:requests/models.py::self.text"", ""repository"": ""psf/requests"", ""score"": 40.83068528194401, ""side_effect_risk"": 0.05, ""symbol"": ""self.text""}, {""confidence"": 0.9939265936916335, ""contract"": ""SERIALIZATION"", ""covered_obligations"": [""failing_test:0:test_requests.py::RequestsTestCase::test_BASICAUTH_TUPLE_HTTP_200_OK_GET"", ""failing_test:10:test_requests.py::TestTimeout::test_none_timeout"", ""failing_test:11:test_requests.py::TestTimeout::test_encoded_methods"", ""failing_test:1:test_requests.py::RequestsTestCase::test_HTTP_200_OK_GET_ALTERNATIVE"", ""failing_test:2:test_requests.py::RequestsTestCase::test_HTTP_200_OK_GET_WITH_PARAMS"", ""failing_test:3:test_requests.py::RequestsTestCase::test_HTTP_200_OK_HEAD"", ""failing_test:4:test_requests.py::RequestsTestCase::test_auth_is_retained_for_redirect_on_host"", ""failing_test:5:test_requests.py::RequestsTestCase::test_different_encodings_dont_break_post"", ""failing_test:6:test_requests.py::RequestsTestCase::test_manual_redirect_with_partial_body_read"", ""failing_test:7:test_requests.py::RequestsTestCase::test_mixed_case_scheme_acceptable"", ""failing_test:8:test_requests.py::RequestsTestCase::test_prepared_from_session"", ""failing_test:9:test_requests.py::RequestsTestCase::test_unicode_multipart_post""], ""estimated_cost"": 1.6931471805599454, ""evidence_refs"": [""evidence:reads:277cc5c3cc73385e""], ""file_path"": ""requests/packages/urllib3/response.py"", ""node_id"": ""serialized_artifact:requests/packages/urllib3/response.py::amt"", ""repository"": ""psf/requests"", ""score"": 40.83068528194401, ""side_effect_risk"": 0.05, ""symbol"": ""amt""}]",[],[],0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,"[""requests/adapters.py""]",independent-ast-diff-gold-v2,"[""contract_family_not_supported_by_evidence""]"
psf__requests-2674,psf/requests,0be38a0c37c59c4b66ce908731da15b401655113,held_out,BUG_REPRODUCED_WITH_TRACE,O_ROUTE,8656de417aeb7b699caa06c2a4b8bbca4346836025c976b593feece0c5818804,INSUFFICIENT_EVIDENCE,3,"[{""confidence"": 0.9939265936916335, ""contract"": ""SERIALIZATION"", ""covered_obligations"": [""failing_test:0:test_requests.py::RequestsTestCase::test_BASICAUTH_TUPLE_HTTP_200_OK_GET"", ""failing_test:10:test_requests.py::TestTimeout::test_none_timeout"", ""failing_test:11:test_requests.py::TestTimeout::test_encoded_methods"", ""failing_test:1:test_requests.py::RequestsTestCase::test_HTTP_200_OK_GET_ALTERNATIVE"", ""failing_test:2:test_requests.py::RequestsTestCase::test_HTTP_200_OK_GET_WITH_PARAMS"", ""failing_test:3:test_requests.py::RequestsTestCase::test_HTTP_200_OK_HEAD"", ""failing_test:4:test_requests.py::RequestsTestCase::test_auth_is_retained_for_redirect_on_host"", ""failing_test:5:test_requests.py::RequestsTestCase::test_different_encodings_dont_break_post"", ""failing_test:6:test_requests.py::RequestsTestCase::test_manual_redirect_with_partial_body_read"", ""failing_test:7:test_requests.py::RequestsTestCase::test_mixed_case_scheme_acceptable"", ""failing_test:8:test_requests.py::RequestsTestCase::test_prepared_from_session"", ""failing_test:9:test_requests.py::RequestsTestCase::test_unicode_multipart_post""], ""estimated_cost"": 1.6931471805599454, ""evidence_refs"": [""evidence:loads:90f27ff248f170c4""], ""file_path"": ""requests/models.py"", ""node_id"": ""serialized_artifact:requests/models.py::self.content.decode(encoding)"", ""repository"": ""psf/requests"", ""score"": 40.83068528194401, ""side_effect_risk"": 0.05, ""symbol"": ""self.content.decode(encoding)""}, {""confidence"": 0.9939265936916335, ""contract"": ""SERIALIZATION"", ""covered_obligations"": [""failing_test:0:test_requests.py::RequestsTestCase::test_BASICAUTH_TUPLE_HTTP_200_OK_GET"", ""failing_test:10:test_requests.py::TestTimeout::test_none_timeout"", ""failing_test:11:test_requests.py::TestTimeout::test_encoded_methods"", ""failing_test:1:test_requests.py::RequestsTestCase::test_HTTP_200_OK_GET_ALTERNATIVE"", ""failing_test:2:test_requests.py::RequestsTestCase::test_HTTP_200_OK_GET_WITH_PARAMS"", ""failing_test:3:test_requests.py::RequestsTestCase::test_HTTP_200_OK_HEAD"", ""failing_test:4:test_requests.py::RequestsTestCase::test_auth_is_retained_for_redirect_on_host"", ""failing_test:5:test_requests.py::RequestsTestCase::test_different_encodings_dont_break_post"", ""failing_test:6:test_requests.py::RequestsTestCase::test_manual_redirect_with_partial_body_read"", ""failing_test:7:test_requests.py::RequestsTestCase::test_mixed_case_scheme_acceptable"", ""failing_test:8:test_requests.py::RequestsTestCase::test_prepared_from_session"", ""failing_test:9:test_requests.py::RequestsTestCase::test_unicode_multipart_post""], ""estimated_cost"": 1.6931471805599454, ""evidence_refs"": [""evidence:loads:e50f00ff6e59ab01""], ""file_path"": ""requests/models.py"", ""node_id"": ""serialized_artifact:requests/models.py::self.text"", ""repository"": ""psf/requests"", ""score"": 40.83068528194401, ""side_effect_risk"": 0.05, ""symbol"": ""self.text""}, {""confidence"": 0.9939265936916335, ""contract"": ""SERIALIZATION"", ""covered_obligations"": [""failing_test:0:test_requests.py::RequestsTestCase::test_BASICAUTH_TUPLE_HTTP_200_OK_GET"", ""failing_test:10:test_requests.py::TestTimeout::test_none_timeout"", ""failing_test:11:test_requests.py::TestTimeout::test_encoded_methods"", ""failing_test:1:test_requests.py::RequestsTestCase::test_HTTP_200_OK_GET_ALTERNATIVE"", ""failing_test:2:test_requests.py::RequestsTestCase::test_HTTP_200_OK_GET_WITH_PARAMS"", ""failing_test:3:test_requests.py::RequestsTestCase::test_HTTP_200_OK_HEAD"", ""failing_test:4:test_requests.py::RequestsTestCase::test_auth_is_retained_for_redirect_on_host"", ""failing_test:5:test_requests.py::RequestsTestCase::test_different_encodings_dont_break_post"", ""failing_test:6:test_requests.py::RequestsTestCase::test_manual_redirect_with_partial_body_read"", ""failing_test:7:test_requests.py::RequestsTestCase::test_mixed_case_scheme_acceptable"", ""failing_test:8:test_requests.py::RequestsTestCase::test_prepared_from_session"", ""failing_test:9:test_requests.py::RequestsTestCase::test_unicode_multipart_post""], ""estimated_cost"": 1.6931471805599454, ""evidence_refs"": [""evidence:reads:277cc5c3cc73385e""], ""file_path"": ""requests/packages/urllib3/response.py"", ""node_id"": ""serialized_artifact:requests/packages/urllib3/response.py::amt"", ""repository"": ""psf/requests"", ""score"": 40.83068528194401, ""side_effect_risk"": 0.05, ""symbol"": ""amt""}]",[],[],0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,"[""requests/adapters.py""]",independent-ast-diff-gold-v2,"[""contract_family_not_supported_by_evidence""]"
pydata__xarray-3364,pydata/xarray,863e49066ca4d61c9adfe62aca3bf21b90e1af8c,held_out,BUG_REPRODUCED_WITH_TRACE,B_GREEDY,d19c5114e97b7e172bc932d03cbd389e952ef64e787bb5e773e9e685f2bc0861,DIAGNOSED,3,"[{""confidence"": 0.7417521923422472, ""contract"": ""SERIALIZATION"", ""covered_obligations"": [""failing_test:0:xarray/tests/test_combine.py::TestAutoCombineOldAPI::test_auto_combine_with_new_variables"", ""failing_test:1:xarray/tests/test_concat.py::TestConcatDataset::test_concat_merge_variables_present_in_some_datasets""], ""estimated_cost"": 1.6931471805599454, ""evidence_refs"": [""evidence:loads:2f9e480cfe2d5e7a""], ""file_path"": ""xarray/backends/api.py"", ""node_id"": ""serialized_artifact:xarray/backends/api.py::da.load"", ""repository"": ""pydata/xarray"", ""score"": 10.830685281944005, ""side_effect_risk"": 0.05, ""symbol"": ""da.load""}, {""confidence"": 0.7417521923422472, ""contract"": ""SERIALIZATION"", ""covered_obligations"": [""failing_test:0:xarray/tests/test_combine.py::TestAutoCombineOldAPI::test_auto_combine_with_new_variables"", ""failing_test:1:xarray/tests/test_concat.py::TestConcatDataset::test_concat_merge_variables_present_in_some_datasets""], ""estimated_cost"": 1.6931471805599454, ""evidence_refs"": [""evidence:loads:a4a2c6ddac437c1b""], ""file_path"": ""xarray/conventions.py"", ""node_id"": ""serialized_artifact:xarray/conventions.py::obj.load"", ""repository"": ""pydata/xarray"", ""score"": 10.830685281944005, ""side_effect_risk"": 0.05, ""symbol"": ""obj.load""}, {""confidence"": 0.7395049241061034, ""contract"": ""SERIALIZATION"", ""covered_obligations"": [""failing_test:0:xarray/tests/test_combine.py::TestAutoCombineOldAPI::test_auto_combine_with_new_variables"", ""failing_test:1:xarray/tests/test_concat.py::TestConcatDataset::test_concat_merge_variables_present_in_some_datasets""], ""estimated_cost"": 2.386294361119891, ""evidence_refs"": [""evidence:loads:84eb97db0f67c375"", ""evidence:loads:ef770fe454907e51""], ""file_path"": ""xarray/backends/api.py"", ""node_id"": ""serialized_artifact:xarray/backends/api.py::filename_or_obj"", ""repository"": ""pydata/xarray"", ""score"": 10.761370563888011, ""side_effect_risk"": 0.15000000000000002, ""symbol"": ""filename_or_obj""}]","[""function:xarray/core/combine.py::_combine_1d""]","[[""function:xarray/core/combine.py::_combine_1d""]]",0.5,0.0,0.0,0.0,0.0,0.0,1.0,1,"[""xarray/core/concat.py""]",independent-ast-diff-gold-v2,[]
pydata__xarray-3364,pydata/xarray,863e49066ca4d61c9adfe62aca3bf21b90e1af8c,held_out,BUG_REPRODUCED_WITH_TRACE,O_ROUTE,d19c5114e97b7e172bc932d03cbd389e952ef64e787bb5e773e9e685f2bc0861,DIAGNOSED,3,"[{""confidence"": 0.7417521923422472, ""contract"": ""SERIALIZATION"", ""covered_obligations"": [""failing_test:0:xarray/tests/test_combine.py::TestAutoCombineOldAPI::test_auto_combine_with_new_variables"", ""failing_test:1:xarray/tests/test_concat.py::TestConcatDataset::test_concat_merge_variables_present_in_some_datasets""], ""estimated_cost"": 1.6931471805599454, ""evidence_refs"": [""evidence:loads:2f9e480cfe2d5e7a""], ""file_path"": ""xarray/backends/api.py"", ""node_id"": ""serialized_artifact:xarray/backends/api.py::da.load"", ""repository"": ""pydata/xarray"", ""score"": 10.830685281944005, ""side_effect_risk"": 0.05, ""symbol"": ""da.load""}, {""confidence"": 0.7417521923422472, ""contract"": ""SERIALIZATION"", ""covered_obligations"": [""failing_test:0:xarray/tests/test_combine.py::TestAutoCombineOldAPI::test_auto_combine_with_new_variables"", ""failing_test:1:xarray/tests/test_concat.py::TestConcatDataset::test_concat_merge_variables_present_in_some_datasets""], ""estimated_cost"": 1.6931471805599454, ""evidence_refs"": [""evidence:loads:a4a2c6ddac437c1b""], ""file_path"": ""xarray/conventions.py"", ""node_id"": ""serialized_artifact:xarray/conventions.py::obj.load"", ""repository"": ""pydata/xarray"", ""score"": 10.830685281944005, ""side_effect_risk"": 0.05, ""symbol"": ""obj.load""}, {""confidence"": 0.7395049241061034, ""contract"": ""SERIALIZATION"", ""covered_obligations"": [""failing_test:0:xarray/tests/test_combine.py::TestAutoCombineOldAPI::test_auto_combine_with_new_variables"", ""failing_test:1:xarray/tests/test_concat.py::TestConcatDataset::test_concat_merge_variables_present_in_some_datasets""], ""estimated_cost"": 2.386294361119891, ""evidence_refs"": [""evidence:loads:84eb97db0f67c375"", ""evidence:loads:ef770fe454907e51""], ""file_path"": ""xarray/backends/api.py"", ""node_id"": ""serialized_artifact:xarray/backends/api.py::filename_or_obj"", ""repository"": ""pydata/xarray"", ""score"": 10.761370563888011, ""side_effect_risk"": 0.15000000000000002, ""symbol"": ""filename_or_obj""}]","[""class:xarray/backends/api.py::_MultiFileCloser""]","[[""class:xarray/backends/api.py::_MultiFileCloser""], [""class:xarray/backends/rasterio_.py::RasterioArrayWrapper""], [""class:xarray/core/accessor_dt.py::DatetimeAccessor""], [""class:xarray/core/accessor_str.py::StringAccessor""], [""class:xarray/core/common.py::AbstractArray""], [""class:xarray/core/dtypes.py::AlwaysGreaterThan""], [""class:xarray/core/dtypes.py::AlwaysLessThan""], [""class:xarray/core/indexing.py::ExplicitlyIndexed""], [""class:xarray/core/indexing.py::NdArrayLikeIndexingAdapter""], [""class:xarray/core/merge.py::_MergeResult""], [""class:xarray/core/rolling_exp.py::RollingExp""], [""class:xarray/core/utils.py::NdimSizeLenMixin""], [""class:xarray/core/variable.py::MissingDimensionsError""], [""file:xarray/__init__.py""], [""file:xarray/core/__init__.py""], [""file:xarray/core/pycompat.py""], [""function:xarray/coding/cftime_offsets.py::_generate_linear_range""], [""function:xarray/coding/cftime_offsets.py::_generate_range""], [""function:xarray/coding/cftime_offsets.py::_maybe_normalize_date""], [""function:xarray/coding/cftimeindex.py::_field_accessor""], [""function:xarray/coding/cftimeindex.py::_parse_iso8601_without_reso""], [""function:xarray/coding/cftimeindex.py::build_pattern""], [""function:xarray/coding/cftimeindex.py::named""], [""function:xarray/conventions.py::_update_bounds_encoding""], [""function:xarray/conventions.py::decode_cf_variables.stackable""], [""function:xarray/core/accessor_dt.py::DatetimeAccessor._tslib_field_accessor""], [""function:xarray/core/alignment.py::_broadcast_helper._broadcast_array""], [""function:xarray/core/alignment.py::_broadcast_helper._broadcast_dataset""], [""function:xarray/core/alignment.py::_get_joiner""], [""function:xarray/core/alignment.py::_override_indexes""], [""function:xarray/core/alignment.py::deep_align.is_alignable""], [""function:xarray/core/combine.py::_dimension_coords_exist""], [""function:xarray/core/combine.py::_requires_concat_and_merge""], [""function:xarray/core/common.py::_full_like_variable""], [""function:xarray/core/computation.py::_as_variables_or_variable""], [""function:xarray/core/computation.py::_fast_dataset""], [""function:xarray/core/computation.py::_get_coords_list""], [""function:xarray/core/computation.py::_iter_over_selections""], [""function:xarray/core/computation.py::_unpack_dict_tuples""], [""function:xarray/core/computation.py::apply_array_ufunc""], [""function:xarray/core/computation.py::apply_dataarray_vfunc""], [""function:xarray/core/computation.py::apply_dataset_vfunc""], [""function:xarray/core/computation.py::apply_dict_of_variables_vfunc""], [""function:xarray/core/computation.py::apply_groupby_func""], [""function:xarray/core/duck_array_ops.py::_create_nan_agg_method""], [""function:xarray/core/formatting.py::format_timedelta""], [""function:xarray/core/merge.py::_extract_indexes_from_coords""], [""function:xarray/core/merge.py::assert_valid_explicit_coords""], [""function:xarray/core/merge.py::collect_from_coordinates""], [""function:xarray/core/merge.py::collect_variables_and_indexes.append_all""], [""function:xarray/core/merge.py::determine_coords""], [""function:xarray/core/missing.py::_get_valid_fill_mask""], [""function:xarray/core/missing.py::get_clean_interp_index""], [""function:xarray/core/npcompat.py::_is_nep18_active""], [""function:xarray/core/nputils.py::_create_bottleneck_method""], [""function:xarray/core/nputils.py::array_eq""], [""function:xarray/core/nputils.py::array_ne""], [""function:xarray/core/ops.py::_func_slash_method_wrapper""], [""function:xarray/core/ops.py::_method_wrapper""], [""function:xarray/core/ops.py::_values_method_wrapper""], [""function:xarray/core/ops.py::inject_cum_methods""], [""function:xarray/core/utils.py::_maybe_cast_to_cftimeindex""], [""function:xarray/core/utils.py::not_implemented""], [""function:xarray/core/variable.py::_maybe_wrap_data""], [""function:xarray/core/variable.py::_possibly_convert_objects""], [""function:xarray/plot/facetgrid.py::FacetGrid.map_dataarray_line""], [""function:xarray/plot/facetgrid.py::FacetGrid.map_dataset""], [""function:xarray/plot/utils.py::_infer_xy_labels_3d""], [""function:xarray/plot/utils.py::_interval_to_bound_points""], [""function:xarray/plot/utils.py::_is_monotonic""], [""function:xarray/plot/utils.py::register_pandas_datetime_converter_if_needed""], [""function:xarray/tests/__init__.py::_importorskip""], [""function:xarray/ufuncs.py::_create_op""], [""function:xarray/util/print_versions.py::get_sys_info""], [""function:xarray/util/print_versions.py::netcdf_and_hdf5_versions""], [""serialized_artifact:xarray/backends/api.py::da.load""], [""serialized_artifact:xarray/conventions.py::obj.load""]]",1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,"[""xarray/core/concat.py""]",independent-ast-diff-gold-v2,[]
pydata__xarray-4248,pydata/xarray,98dc1f4ea18738492e074e9e51ddfed5cd30ab94,held_out,BUG_REPRODUCED_WITH_TRACE,B_GREEDY,89673c910d5fa1d46ce6d5f0a50c7fa0fcb321563b2412cdab6ee2d4312d216b,INSUFFICIENT_EVIDENCE,0,[],[],[],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,"[""xarray/core/formatting.py""]",independent-ast-diff-gold-v2,"[""calibrated_abstention""]"
pydata__xarray-4248,pydata/xarray,98dc1f4ea18738492e074e9e51ddfed5cd30ab94,held_out,BUG_REPRODUCED_WITH_TRACE,O_ROUTE,89673c910d5fa1d46ce6d5f0a50c7fa0fcb321563b2412cdab6ee2d4312d216b,INSUFFICIENT_EVIDENCE,0,[],[],[],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,"[""xarray/core/formatting.py""]",independent-ast-diff-gold-v2,"[""no_structural_candidate""]"
pylint-dev__pylint-7993,pylint-dev/pylint,e90702074e68e20dc8e5df5013ee3ecf22139c3e,held_out,BUG_REPRODUCED_WITH_TRACE,B_GREEDY,34140130fcf54046558cce6ae589a49cf43dd762acbce827c8b11448e5dbed18,DIAGNOSED,3,"[{""confidence"": 0.6626070420916454, ""contract"": ""ARTIFACT_PROVENANCE"", ""covered_obligations"": [""failing_test:0:tests/reporters/unittest_reporting.py::test_template_option_with_header""], ""estimated_cost"": 3.0794415416798357, ""evidence_refs"": [""evidence:import:b884fe4740b719bf"", ""evidence:source:e26bc098540bbc48""], ""file_path"": ""pylint/lint/utils.py"", ""node_id"": ""function:pylint/lint/utils.py::prepare_crash_report"", ""repository"": ""pylint-dev/pylint"", ""score"": 8.692055845832016, ""side_effect_risk"": 0.35000000000000003, ""symbol"": ""prepare_crash_report""}, {""confidence"": 0.6608926879170567, ""contract"": ""SERIALIZATION"", ""covered_obligations"": [""failing_test:0:tests/reporters/unittest_reporting.py::test_template_option_with_header""], ""estimated_cost"": 3.4849066497880004, ""evidence_refs"": [""evidence:import:306cd95f907feb3b"", ""evidence:import:a48456fb9bc47738"", ""evidence:source:77ccac6ded25638a""], ""file_path"": ""pylint/lint/parallel.py"", ""node_id"": ""function:pylint/lint/parallel.py::check_parallel"", ""repository"": ""pylint-dev/pylint"", ""score"": 8.6515093350212, ""side_effect_risk"": 0.55, ""symbol"": ""check_parallel""}, {""confidence"": 0.6242516570139971, ""contract"": ""SERIALIZATION"", ""covered_obligations"": [""failing_test:0:tests/reporters/unittest_reporting.py::test_template_option_with_header""], ""estimated_cost"": 1.6931471805599454, ""evidence_refs"": [""evidence:reads:f04cd3678df68ab5""], ""file_path"": ""pylint/lint/utils.py"", ""node_id"": ""serialized_artifact:pylint/lint/utils.py::f.read"", ""repository"": ""pylint-dev/pylint"", ""score"": 7.830685281944006, ""side_effect_risk"": 0.05, ""symbol"": ""f.read""}]","[""function:pylint/lint/utils.py::prepare_crash_report""]","[[""function:pylint/lint/utils.py::prepare_crash_report""]]",1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,"[""pylint/reporters/text.py""]",independent-ast-diff-gold-v2,"[""syntax_error:tests/functional/s/star/star_needs_assignment_target_py37.py:15"", ""syntax_error:tests/functional/s/syntax/syntax_error.py:1"", ""syntax_error:tests/functional/s/syntax/syntax_error_jython.py:1"", ""syntax_error:tests/functional/t/tokenize_error.py:6"", ""syntax_error:tests/functional/t/tokenize_error_jython.py:7"", ""syntax_error:tests/functional/u/unknown_encoding_jython.py:1"", ""syntax_error:tests/input/func_w0122_py_30.py:5"", ""syntax_error:tests/regrtest_data/bad_package/__init__.py:2"", ""syntax_error:tests/regrtest_data/descriptor_crash.py:20"", ""syntax_error:tests/regrtest_data/syntax_error.py:1""]"
pylint-dev__pylint-7993,pylint-dev/pylint,e90702074e68e20dc8e5df5013ee3ecf22139c3e,held_out,BUG_REPRODUCED_WITH_TRACE,O_ROUTE,34140130fcf54046558cce6ae589a49cf43dd762acbce827c8b11448e5dbed18,INSUFFICIENT_EVIDENCE,3,"[{""confidence"": 0.6626070420916454, ""contract"": ""ARTIFACT_PROVENANCE"", ""covered_obligations"": [""failing_test:0:tests/reporters/unittest_reporting.py::test_template_option_with_header""], ""estimated_cost"": 3.0794415416798357, ""evidence_refs"": [""evidence:import:b884fe4740b719bf"", ""evidence:source:e26bc098540bbc48""], ""file_path"": ""pylint/lint/utils.py"", ""node_id"": ""function:pylint/lint/utils.py::prepare_crash_report"", ""repository"": ""pylint-dev/pylint"", ""score"": 8.692055845832016, ""side_effect_risk"": 0.35000000000000003, ""symbol"": ""prepare_crash_report""}, {""confidence"": 0.6608926879170567, ""contract"": ""SERIALIZATION"", ""covered_obligations"": [""failing_test:0:tests/reporters/unittest_reporting.py::test_template_option_with_header""], ""estimated_cost"": 3.4849066497880004, ""evidence_refs"": [""evidence:import:306cd95f907feb3b"", ""evidence:import:a48456fb9bc47738"", ""evidence:source:77ccac6ded25638a""], ""file_path"": ""pylint/lint/parallel.py"", ""node_id"": ""function:pylint/lint/parallel.py::check_parallel"", ""repository"": ""pylint-dev/pylint"", ""score"": 8.6515093350212, ""side_effect_risk"": 0.55, ""symbol"": ""check_parallel""}, {""confidence"": 0.6242516570139971, ""contract"": ""SERIALIZATION"", ""covered_obligations"": [""failing_test:0:tests/reporters/unittest_reporting.py::test_template_option_with_header""], ""estimated_cost"": 1.6931471805599454, ""evidence_refs"": [""evidence:reads:f04cd3678df68ab5""], ""file_path"": ""pylint/lint/utils.py"", ""node_id"": ""serialized_artifact:pylint/lint/utils.py::f.read"", ""repository"": ""pylint-dev/pylint"", ""score"": 7.830685281944006, ""side_effect_risk"": 0.05, ""symbol"": ""f.read""}]",[],[],0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,"[""pylint/reporters/text.py""]",independent-ast-diff-gold-v2,"[""syntax_error:tests/functional/s/star/star_needs_assignment_target_py37.py:15"", ""syntax_error:tests/functional/s/syntax/syntax_error.py:1"", ""syntax_error:tests/functional/s/syntax/syntax_error_jython.py:1"", ""syntax_error:tests/functional/t/tokenize_error.py:6"", ""syntax_error:tests/functional/t/tokenize_error_jython.py:7"", ""syntax_error:tests/functional/u/unknown_encoding_jython.py:1"", ""syntax_error:tests/input/func_w0122_py_30.py:5"", ""syntax_error:tests/regrtest_data/bad_package/__init__.py:2"", ""syntax_error:tests/regrtest_data/descriptor_crash.py:20"", ""syntax_error:tests/regrtest_data/syntax_error.py:1"", ""contract_family_not_supported_by_evidence""]"
pylint-dev__pylint-5859,pylint-dev/pylint,182cc539b8154c0710fcea7e522267e42eba8899,held_out,BUG_REPRODUCED_WITH_TRACE,B_GREEDY,705a81e023ae39670d526be8c366bb3face58fb1e207c2558b405cec570e5e6a,INSUFFICIENT_EVIDENCE,0,[],[],[],0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,"[""pylint/checkers/misc.py""]",independent-ast-diff-gold-v2,"[""syntax_error:tests/functional/a/assign_to_new_keyword.py:4"", ""syntax_error:tests/functional/s/star/star_needs_assignment_target_py37.py:15"", ""syntax_error:tests/functional/s/syntax/syntax_error.py:1"", ""syntax_error:tests/functional/s/syntax/syntax_error_jython.py:1"", ""syntax_error:tests/functional/t/tokenize_error.py:6"", ""syntax_error:tests/functional/t/tokenize_error_jython.py:7"", ""syntax_error:tests/functional/u/unknown_encoding_jython.py:1"", ""syntax_error:tests/input/func_w0122_py_30.py:5"", ""syntax_error:tests/regrtest_data/bad_package/__init__.py:2"", ""syntax_error:tests/regrtest_data/descriptor_crash.py:20"", ""syntax_error:tests/regrtest_data/syntax_error.py:1"", ""calibrated_abstention""]"
pylint-dev__pylint-5859,pylint-dev/pylint,182cc539b8154c0710fcea7e522267e42eba8899,held_out,BUG_REPRODUCED_WITH_TRACE,O_ROUTE,705a81e023ae39670d526be8c366bb3face58fb1e207c2558b405cec570e5e6a,INSUFFICIENT_EVIDENCE,0,[],[],[],0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,"[""pylint/checkers/misc.py""]",independent-ast-diff-gold-v2,"[""syntax_error:tests/functional/a/assign_to_new_keyword.py:4"", ""syntax_error:tests/functional/s/star/star_needs_assignment_target_py37.py:15"", ""syntax_error:tests/functional/s/syntax/syntax_error.py:1"", ""syntax_error:tests/functional/s/syntax/syntax_error_jython.py:1"", ""syntax_error:tests/functional/t/tokenize_error.py:6"", ""syntax_error:tests/functional/t/tokenize_error_jython.py:7"", ""syntax_error:tests/functional/u/unknown_encoding_jython.py:1"", ""syntax_error:tests/input/func_w0122_py_30.py:5"", ""syntax_error:tests/regrtest_data/bad_package/__init__.py:2"", ""syntax_error:tests/regrtest_data/descriptor_crash.py:20"", ""syntax_error:tests/regrtest_data/syntax_error.py:1"", ""no_structural_candidate""]"
